TIMESTAMP,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_RESPONSESIZE~AVERAGE,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_TIMETAKEN~STD_DEV,2014-06-20_13:45~PRACTICEAPILOADTEST0620~MAIN~REQUESTS~PER_SECOND,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_TIMETAKEN~MEDIAN,2014-06-20_13:45~PRACTICEAPI~MAIN~COMPLETED~PER_SECOND,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_TIMETAKEN~AVERAGE,2014-06-20_13:45~PRACTICEAPI~MAIN~TIME_TAKEN~AVERAGE,2014-06-20_13:45~PRACTICEAPI~MAIN~THROUGHPUT~TPS,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_RESPONSESIZE~PERCENTILE_75TH,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_RESPONSESIZE~STD_DEV,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_TIMETAKEN~PERCENTILE_75TH,2014-06-20_13:45~PRACTICEAPI~MAIN~RUNNING~VALUE,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_TIMETAKEN~PERCENTILE_90TH,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_RESPONSESIZE~PERCENTILE_25TH,2014-06-20_13:45~PRACTICEAPI~MAIN~REQUESTCREATE:_RESPONSESIZE~PERCENTILE_90TH
00:06:17,,,5.0,,6.0,,,6.0,,,,99.992,,,
00:06:18,123.0,394.52736280263247,3.0,32.0,2.0,229.6,16538.833333333332,2.0,123.0,0.0,62.0,99.994,635.6000000000001,123.0,123.0
00:06:19,123.0,1410.270974749967,1.0,51.0,2.0,1031.6666666666667,28039.0,2.0,123.0,0.0,1538.5,99.999,2431.0,123.0,123.0
00:06:20,123.0,333.52661063249514,4.0,364.0,3.0,342.0,30196.25,5.0,123.0,0.0,378.0,99.995,709.2,123.0,123.0
00:06:21,123.0,15.104267241044463,5.0,33.5,5.0,33.833333333333336,9045.2,4.0,123.0,0.0,36.5,99.995,50.0,123.0,123.0
00:06:22,123.0,148.76659571288172,3.0,41.5,4.0,119.0,17722.75,3.0,123.0,0.0,129.25,99.997,277.30000000000007,123.0,123.0
00:06:23,,,3.0,,2.0,,,3.0,,,,99.998,,,
00:06:24,123.0,2.0,3.0,32.0,3.0,32.0,32105.0,3.0,123.0,0.0,33.0,99.998,33.6,123.0,123.0
00:06:25,123.0,137.20437310814842,4.0,28.0,6.0,96.6,27160.6,3.0,123.0,0.0,30.0,99.996,234.60000000000002,123.0,123.0
00:06:26,102.5,34.34829770971999,4.0,34.5,3.0,43.166666666666664,18094.166666666668,6.0,123.0,45.83939353874569,76.0,99.999,86.5,123.0,123.0
00:06:27,123.0,14.165686240583852,3.0,17.0,2.0,26.0,12635.0,1.0,123.0,0.0,31.5,99.993,40.2,123.0,123.0
00:06:28,,,4.0,,4.0,,,5.0,,,,99.997,,,
00:06:29,123.0,164.71996438400134,2.0,80.0,2.0,163.0,44105.5,2.0,123.0,0.0,236.5,99.998,330.4,123.0,123.0
00:06:30,123.0,1370.9211015469368,1.0,303.0,1.0,1140.0,12492.5,1.0,123.0,0.0,1688.0,99.997,2519.0,123.0,123.0
00:06:31,123.0,174.59435128319586,4.0,44.0,5.0,136.75,24076.0,5.0,123.0,0.0,155.25,99.997,324.9000000000001,123.0,123.0
00:06:32,,,4.0,,4.0,,13449.75,3.0,,,,99.948,,,
00:06:33,102.5,28.299980369054833,5.0,17.0,4.0,28.666666666666668,13999.333333333334,4.0,123.0,45.83939353874569,30.0,99.996,61.0,123.0,123.0
00:06:34,123.0,228.01711680388286,3.0,72.0,3.0,202.83333333333334,22262.571428571428,5.0,123.0,0.0,361.75,99.996,518.5,123.0,123.0
00:06:35,123.0,138.63140577324702,3.0,27.0,3.0,121.0,,2.0,123.0,0.0,172.0,99.997,259.0,123.0,123.0
00:06:36,,,3.0,,4.0,,25107.25,3.0,,,,99.996,,,
00:06:37,123.0,470.93152368470726,4.0,193.5,3.0,394.0,17239.6,4.0,123.0,0.0,569.5,99.995,930.4000000000001,123.0,123.0
00:06:38,123.0,140.4809200172354,3.0,18.0,3.0,116.33333333333333,8372.0,2.0,123.0,0.0,166.5,99.997,255.60000000000002,123.0,123.0
00:06:39,,,2.0,,2.0,,24096.5,3.0,,,,99.998,,,
00:06:40,98.4,3485.76333103669,2.0,31.0,4.0,2251.0,,2.0,123.0,49.2,2178.0,99.998,6282.6,123.0,123.0
00:06:41,,,6.0,,4.0,,27729.0,4.0,,,,99.961,,,
00:06:42,,,1.0,,3.0,,11398.25,3.0,,,,99.999,,,
00:06:43,,,3.0,,2.0,,13130.0,3.0,,,,99.996,,,
00:06:44,61.5,1061.0,9.0,1061.0,9.0,1061.0,10193.0,8.0,92.25,61.5,1591.5,99.995,1909.8,30.75,110.7
00:06:45,118.08,1692.8215735865372,6.0,1712.0,5.0,1995.0,17720.85714285714,8.0,123.0,24.102979068986453,3238.0,99.998,4224.6,123.0,123.0
00:06:46,123.0,212.70977880671117,9.0,360.0,9.0,388.5,33370.71428571428,8.0,123.0,0.0,582.25,99.994,669.4,123.0,123.0
00:06:47,,,4.0,,4.0,,,5.0,,,,99.995,,,
00:06:48,123.0,977.0421881884118,0.0,797.5,0.0,916.75,12162.0,0.0,123.0,0.0,1243.5,100.0,1887.5999999999997,123.0,123.0
00:06:49,0.0,0.0,2.0,0.0,2.0,0.0,45057.5,0.0,0.0,0.0,0.0,99.997,0.0,0.0,0.0
00:06:50,,,3.0,,3.0,,,4.0,,,,99.997,,,
00:06:51,123.0,149.7382902118077,1.0,28.0,1.0,128.33333333333334,10100.666666666666,1.0,123.0,0.0,184.0,99.998,277.6,123.0,123.0
00:06:52,123.0,0.0,3.0,17.0,3.0,17.0,8341.0,1.0,123.0,0.0,17.0,99.998,17.0,123.0,123.0
00:06:53,123.0,360.0183328665361,3.0,31.0,3.0,269.0,,6.0,123.0,0.0,334.0,99.997,701.8000000000001,123.0,123.0
00:06:54,,,0.0,,0.0,,,0.0,,,,100.0,,,
00:06:55,123.0,1532.0,2.0,1567.0,2.0,1567.0,22156.833333333332,1.0,123.0,0.0,2333.0,99.997,2792.6,123.0,123.0
00:06:56,123.0,175.51780536458404,4.0,18.5,6.0,119.0,32970.0,3.0,123.0,0.0,120.0,99.995,301.80000000000007,123.0,123.0
00:06:57,123.0,210.5,3.0,225.5,2.0,225.5,16138.75,4.0,123.0,0.0,330.75,99.997,393.90000000000003,123.0,123.0
00:06:58,123.0,381.5239179920441,2.0,167.5,1.0,325.0,14185.333333333334,2.0,123.0,0.0,476.75,99.998,760.7,123.0,123.0
00:06:59,123.0,1034.501168035429,3.0,24.0,3.0,752.0,,2.0,123.0,0.0,1119.5,99.999,1776.8000000000002,123.0,123.0
00:07:00,123.0,178.89731691671622,4.0,167.0,4.0,192.5,11437.333333333334,5.0,123.0,0.0,341.25,99.998,388.5,123.0,123.0
00:07:01,123.0,0.0,2.0,16.0,2.0,16.0,22429.0,3.0,123.0,0.0,16.0,99.999,16.0,123.0,123.0
00:07:02,,,3.0,,5.0,,,2.0,,,,99.998,,,
00:07:03,123.0,377.9559057174086,3.0,35.0,3.0,206.0,15691.6,3.0,123.0,0.0,68.0,99.997,563.0,123.0,123.0
00:07:04,,,3.0,,1.0,,,3.0,,,,99.996,,,
00:07:05,123.0,146.85669507682954,0.0,27.0,1.0,128.33333333333334,23738.0,0.0,123.0,0.0,181.5,100.0,274.20000000000005,123.0,123.0
00:07:06,123.0,1071.9517526456123,4.0,85.0,3.0,592.8,34396.75,4.0,123.0,0.0,89.0,99.997,1677.2000000000003,123.0,123.0
00:07:07,123.0,160.63796424119536,4.0,81.5,6.0,156.66666666666666,20542.714285714286,5.0,123.0,0.0,256.75,99.995,372.0,123.0,123.0
00:07:08,,,5.0,,3.0,,,3.0,,,,99.996,,,
00:07:09,123.0,5.5,1.0,34.5,1.0,34.5,19676.0,3.0,123.0,0.0,37.25,99.998,38.9,123.0,123.0
00:07:10,123.0,363.5,,393.5,5.0,393.5,19817.0,,123.0,0.0,575.25,99.996,684.3000000000001,123.0,123.0
00:07:11,123.0,191.8186643681996,,40.0,0.0,185.0,,,123.0,0.0,370.0,100.0,426.4,123.0,123.0
00:07:12,,,,,0.0,,,,,,,100.0,,,
00:07:13,123.0,837.1020009532889,,38.0,0.0,535.2,,,123.0,0.0,404.0,100.0,1472.0000000000002,123.0,123.0
00:07:14,123.0,20.34305778392226,,24.0,0.0,32.6,15932.25,,123.0,0.0,26.0,100.0,54.2,123.0,123.0
00:07:15,123.0,2.8613807855648994,,23.5,1.0,23.75,,,123.0,0.0,25.0,99.35,26.8,123.0,123.0
00:07:16,123.0,1.0,,25.0,0.0,25.0,,,123.0,0.0,25.5,99.0,25.8,123.0,123.0
00:07:17,,,,,0.0,,,,,,,99.0,,,
00:07:18,123.0,0.0,,21.0,0.0,21.0,,,123.0,0.0,21.0,99.0,21.0,123.0,123.0
00:07:19,,,,,0.0,,,,,,,99.0,,,
00:07:20,123.0,162.2686107687384,,36.0,0.0,143.42857142857142,,,123.0,0.0,242.0,99.0,396.2,123.0,123.0
00:07:21,123.0,876.5195091953174,,431.0,0.0,821.5,,,123.0,0.0,1001.75,99.0,2231.0,123.0,123.0
00:07:22,123.0,0.0,,20.0,1.0,20.0,3773.0,,123.0,0.0,20.0,98.903,20.0,123.0,123.0
00:07:23,123.0,872.0458703531598,,34.0,0.0,468.0,,,123.0,0.0,46.0,98.0,1345.6000000000001,123.0,123.0
00:07:24,,,,,0.0,,,,,,,98.0,,,
00:07:25,123.0,0.0,,20.0,0.0,20.0,162.0,,123.0,0.0,20.0,98.0,20.0,123.0,123.0
00:07:26,123.0,671.7342927080617,,925.0,2.0,1007.8,,,123.0,0.0,1043.0,97.519,1695.2,123.0,123.0
00:07:27,102.5,806.6699035747729,,51.0,1.0,418.0,668.0,,123.0,45.83939353874569,139.75,95.29,1190.5,123.0,123.0
00:07:28,,,,,2.0,,,,,,,93.475,,,
00:07:29,123.0,1.8708286933869707,,19.5,0.0,20.0,,,123.0,0.0,20.75,93.0,22.1,123.0,123.0
00:07:30,123.0,416.8764805071162,,321.0,0.0,451.0,,,123.0,0.0,667.5,93.0,875.4,123.0,123.0
00:07:31,123.0,173.0247252723019,,41.0,0.0,151.66666666666666,,,123.0,0.0,218.5,93.0,325.0,123.0,123.0
00:07:32,123.0,140.45570673901278,,66.0,0.0,117.83333333333333,,,123.0,0.0,82.5,93.0,255.5,123.0,123.0
00:07:33,123.0,422.6190824949684,,26.0,0.0,322.3333333333333,,,123.0,0.0,473.0,93.0,741.2,123.0,123.0
00:07:34,123.0,0.4714045207910317,,19.0,0.0,18.666666666666668,,,123.0,0.0,19.0,93.0,19.0,123.0,123.0
00:07:35,,,,,0.0,,,,,,,93.0,,,
00:07:36,123.0,0.0,,18.0,0.0,18.0,,,123.0,0.0,18.0,93.0,18.0,123.0,123.0
00:07:37,,,,,0.0,,,,,,,93.0,,,
00:07:38,123.0,409.6006439203923,,207.0,0.0,365.25,92.0,,123.0,0.0,542.25,93.0,834.3000000000002,123.0,123.0
00:07:39,123.0,337.7505588448375,,371.0,1.0,373.6,,,123.0,0.0,491.0,92.448,761.6,123.0,123.0
00:07:40,123.0,245.08333276663265,,101.0,0.0,190.6,,,123.0,0.0,113.0,92.0,450.80000000000007,123.0,123.0
00:07:41,123.0,27.839540226088506,,21.0,1.0,34.4,7149.0,,123.0,0.0,23.0,92.0,63.2,123.0,123.0
00:07:42,,,,,1.0,,,,,,,90.922,,,
00:07:43,123.0,200.57978462447306,,60.0,0.0,161.5,,,123.0,0.0,198.25,90.0,382.30000000000007,123.0,123.0
00:07:44,,,,,0.0,,,,,,,90.0,,,
00:07:45,123.0,1270.5117953888591,,87.0,0.0,950.6666666666666,241.5,,123.0,0.0,1417.0,90.0,2215.0,123.0,123.0
00:07:46,,,,,1.0,,,,,,,89.33,,,
00:07:47,,,,,0.0,,,,,,,89.0,,,
00:07:48,,,,,1.0,,103.0,,,,,89.0,,,
00:07:49,,,,,1.0,,111.0,,,,,88.036,,,
00:07:50,0.0,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,87.051,0.0,0.0,0.0
00:07:51,123.0,1722.6946055762853,,1947.0,0.0,2561.714285714286,,,123.0,0.0,4349.5,86.0,4918.4,123.0,123.0
00:07:52,123.0,2414.6392006127544,,1375.0,0.0,2926.4444444444443,,,123.0,0.0,5534.0,86.0,6520.2,123.0,123.0
00:07:53,,,,,0.0,,,,,,,86.0,,,
00:07:54,123.0,1070.245999758934,,1061.0,0.0,1089.0,,,123.0,0.0,2130.25,86.0,2181.1,123.0,123.0
00:07:55,123.0,0.0,,389.0,0.0,389.0,,,123.0,0.0,389.0,86.0,389.0,123.0,123.0
00:07:56,,,,,0.0,,,,,,,86.0,,,
00:07:57,123.0,5.5,,25.5,0.0,25.5,,,123.0,0.0,28.25,86.0,29.9,123.0,123.0
00:07:58,,,,,0.0,,,,,,,86.0,,,
00:07:59,123.0,4875.561377933827,,201.0,0.0,2953.5,,,123.0,0.0,3118.0,86.0,8084.200000000002,123.0,123.0
00:08:00,123.0,142.04302947424847,,36.0,0.0,128.33333333333334,,,123.0,0.0,182.5,86.0,270.4,123.0,123.0
00:08:01,,,,,0.0,,,,,,,86.0,,,
00:08:02,123.0,22.050447211388303,,44.0,0.0,44.666666666666664,,,123.0,0.0,58.0,86.0,66.4,123.0,123.0
00:08:03,123.0,515.0,,538.0,0.0,538.0,,,123.0,0.0,795.5,86.0,950.0,123.0,123.0
00:08:04,123.0,6.128258770283411,,30.0,2.0,30.333333333333332,1889.0,,123.0,0.0,34.0,86.0,36.4,123.0,123.0
00:08:05,,,,,0.0,,,,,,,84.184,,,
00:08:06,123.0,19.6,,19.0,0.0,28.8,,,123.0,0.0,19.0,84.0,48.400000000000006,123.0,123.0
00:08:07,,,,,0.0,,3268.5,,,,,84.0,,,
00:08:09,98.4,25.12050954897213,,31.0,,31.4,,,123.0,49.2,32.0,,58.400000000000006,123.0,123.0
